county,make,quartile,model_year,vehicle_count
King,VOLKSWAGEN,1,2016,223
King,VOLKSWAGEN,1,2017,21
King,VOLKSWAGEN,1,2018,38
King,VOLKSWAGEN,1,2019,219
King,VOLKSWAGEN,2,2015,94
King,VOLKSWAGEN,2,2016,150
King,VOLKSWAGEN,2,2017,14
King,VOLKSWAGEN,2,2018,7
King,VOLKSWAGEN,2,2019,178
King,VOLKSWAGEN,2,2021,46
King,VOLKSWAGEN,3,2015,127
King,VOLKSWAGEN,3,2016,202
King,VOLKSWAGEN,3,2017,2
King,VOLKSWAGEN,3,2018,4
King,VOLKSWAGEN,3,2019,361
King,VOLKSWAGEN,4,2015,92
King,VOLKSWAGEN,4,2016,181
King,VOLKSWAGEN,4,2017,29
King,VOLKSWAGEN,4,2018,39
King,VOLKSWAGEN,4,2019,347
King,VOLVO,1,2016,155
King,VOLVO,1,2017,101
King,VOLVO,1,2018,192
King,VOLVO,1,2019,117
King,VOLVO,2,2016,165
King,VOLVO,2,2017,129
King,VOLVO,2,2018,216
King,VOLVO,2,2019,71
King,VOLVO,2,2021,44
King,VOLVO,3,2016,96
King,VOLVO,3,2017,106
King,VOLVO,3,2018,143
King,VOLVO,3,2019,142
King,VOLVO,4,2016,127
King,VOLVO,4,2017,147
King,VOLVO,4,2018,150
King,VOLVO,4,2019,160
King,WHEEGO ELECTRIC CARS,1,2011,2
King,WHEEGO ELECTRIC CARS,2,2011,3
King,WHEEGO ELECTRIC CARS,3,2011,4
King,WHEEGO ELECTRIC CARS,4,2011,10
Kitsap,AUDI,1,2016,21
Kitsap,AUDI,1,2017,6
Kitsap,AUDI,1,2019,18
Kitsap,AUDI,1,2020,8
Kitsap,AUDI,1,2021,12
Kitsap,AUDI,2,2016,12
Kitsap,AUDI,2,2017,4
Kitsap,AUDI,2,2018,2
Kitsap,AUDI,2,2019,7
Kitsap,AUDI,2,2020,6
Kitsap,AUDI,2,2021,12
Kitsap,AUDI,3,2016,21
Kitsap,AUDI,3,2017,7
Kitsap,AUDI,3,2018,10
Kitsap,AUDI,3,2019,13
Kitsap,AUDI,3,2020,4
Kitsap,AUDI,4,2016,18
Kitsap,AUDI,4,2017,21
Kitsap,AUDI,4,2018,13
Kitsap,AUDI,4,2019,7
Kitsap,AUDI,4,2020,8
Kitsap,AUDI,4,2021,4
Kitsap,AZURE DYNAMICS,2,2012,3
Kitsap,AZURE DYNAMICS,3,2012,5
Kitsap,BMW,1,2014,38
Kitsap,BMW,1,2015,16
Kitsap,BMW,1,2016,25
Kitsap,BMW,1,2017,61
Kitsap,BMW,1,2018,15
Kitsap,BMW,1,2019,2
Kitsap,BMW,1,2021,6
Kitsap,BMW,2,2014,17
Kitsap,BMW,2,2015,21
Kitsap,BMW,2,2016,20
Kitsap,BMW,2,2017,38
Kitsap,BMW,2,2018,18
Kitsap,BMW,2,2019,2
Kitsap,BMW,2,2021,8
Kitsap,BMW,3,2014,17
Kitsap,BMW,3,2015,16
Kitsap,BMW,3,2016,24
Kitsap,BMW,3,2017,32
Kitsap,BMW,3,2018,23
Kitsap,BMW,3,2019,7
Kitsap,BMW,4,2014,44
Kitsap,BMW,4,2015,22
Kitsap,BMW,4,2016,18
Kitsap,BMW,4,2017,39
Kitsap,BMW,4,2018,30
Kitsap,BMW,4,2019,9
Kitsap,BMW,4,2020,2
Kitsap,BMW,4,2021,8
Kitsap,CADILLAC,1,2014,1
Kitsap,CADILLAC,1,2016,2
Kitsap,CADILLAC,2,2014,7
Kitsap,CADILLAC,2,2016,3
Kitsap,CADILLAC,3,2014,2
Kitsap,CHEVROLET,1,2011,12
Kitsap,CHEVROLET,1,2012,79
Kitsap,CHEVROLET,1,2013,89
Kitsap,CHEVROLET,1,2014,77
Kitsap,CHEVROLET,1,2015,24
Kitsap,CHEVROLET,1,2016,17
Kitsap,CHEVROLET,1,2017,175
Kitsap,CHEVROLET,1,2018,75
Kitsap,CHEVROLET,1,2019,22
Kitsap,CHEVROLET,1,2020,52
Kitsap,CHEVROLET,1,2021,2
Kitsap,CHEVROLET,2,2011,11
Kitsap,CHEVROLET,2,2012,68
Kitsap,CHEVROLET,2,2013,53
Kitsap,CHEVROLET,2,2014,78
Kitsap,CHEVROLET,2,2015,30
Kitsap,CHEVROLET,2,2016,9
Kitsap,CHEVROLET,2,2017,215
Kitsap,CHEVROLET,2,2018,75
Kitsap,CHEVROLET,2,2019,30
Kitsap,CHEVROLET,2,2020,33
Kitsap,CHEVROLET,2,2021,14
Kitsap,CHEVROLET,3,2011,2
Kitsap,CHEVROLET,3,2012,63
Kitsap,CHEVROLET,3,2013,111
Kitsap,CHEVROLET,3,2014,72
Kitsap,CHEVROLET,3,2015,46
Kitsap,CHEVROLET,3,2016,13
Kitsap,CHEVROLET,3,2017,171
Kitsap,CHEVROLET,3,2018,57
Kitsap,CHEVROLET,3,2019,22
Kitsap,CHEVROLET,3,2020,16
Kitsap,CHEVROLET,4,2011,8
Kitsap,CHEVROLET,4,2012,52
Kitsap,CHEVROLET,4,2013,136
Kitsap,CHEVROLET,4,2014,57
Kitsap,CHEVROLET,4,2015,46
Kitsap,CHEVROLET,4,2016,11
Kitsap,CHEVROLET,4,2017,175
Kitsap,CHEVROLET,4,2018,36
Kitsap,CHEVROLET,4,2019,49
Kitsap,CHEVROLET,4,2020,31
Kitsap,CHRYSLER,1,2017,4
Kitsap,CHRYSLER,1,2018,51
Kitsap,CHRYSLER,1,2019,13
Kitsap,CHRYSLER,1,2020,9
Kitsap,CHRYSLER,1,2021,6
Kitsap,CHRYSLER,2,2017,2
Kitsap,CHRYSLER,2,2018,16
Kitsap,CHRYSLER,2,2019,17
Kitsap,CHRYSLER,2,2020,2
Kitsap,CHRYSLER,2,2021,12
Kitsap,CHRYSLER,3,2017,33
Kitsap,CHRYSLER,3,2018,22
Kitsap,CHRYSLER,3,2019,10
Kitsap,CHRYSLER,3,2020,4
Kitsap,CHRYSLER,4,2017,19
Kitsap,CHRYSLER,4,2018,30
Kitsap,CHRYSLER,4,2020,20
Kitsap,FIAT,1,2013,8
Kitsap,FIAT,1,2014,7
Kitsap,FIAT,1,2015,12
Kitsap,FIAT,1,2016,11
Kitsap,FIAT,1,2017,7
Kitsap,FIAT,2,2013,6
Kitsap,FIAT,2,2014,9
Kitsap,FIAT,2,2015,11
Kitsap,FIAT,2,2016,3
Kitsap,FIAT,2,2017,4
Kitsap,FIAT,3,2013,16
Kitsap,FIAT,3,2014,10
Kitsap,FIAT,3,2015,20
Kitsap,FIAT,3,2016,8
Kitsap,FIAT,3,2017,4
Kitsap,FIAT,4,2013,8
Kitsap,FIAT,4,2015,10
Kitsap,FIAT,4,2016,8
Kitsap,FIAT,4,2017,2
Kitsap,FORD,1,2000,1
Kitsap,FORD,1,2012,4
Kitsap,FORD,1,2013,102
Kitsap,FORD,1,2014,81
Kitsap,FORD,1,2015,29
Kitsap,FORD,1,2016,53
Kitsap,FORD,1,2017,55
Kitsap,FORD,1,2018,6
Kitsap,FORD,1,2019,8
Kitsap,FORD,1,2020,1
Kitsap,FORD,1,2021,13
Kitsap,FORD,2,2000,10
Kitsap,FORD,2,2012,4
Kitsap,FORD,2,2013,94
Kitsap,FORD,2,2014,73
Kitsap,FORD,2,2015,30
Kitsap,FORD,2,2016,77
Kitsap,FORD,2,2017,21
Kitsap,FORD,2,2018,16
Kitsap,FORD,2,2019,7
Kitsap,FORD,2,2020,2
Kitsap,FORD,2,2021,26
Kitsap,FORD,3,2012,1
Kitsap,FORD,3,2013,103
Kitsap,FORD,3,2014,50
Kitsap,FORD,3,2015,22
Kitsap,FORD,3,2016,27
Kitsap,FORD,3,2017,28
Kitsap,FORD,3,2020,2
Kitsap,FORD,4,2012,11
Kitsap,FORD,4,2013,87
Kitsap,FORD,4,2014,48
Kitsap,FORD,4,2015,18
Kitsap,FORD,4,2016,47
Kitsap,FORD,4,2017,38
Kitsap,FORD,4,2018,7
Kitsap,FORD,4,2019,2
Kitsap,HONDA,1,2018,25
Kitsap,HONDA,1,2020,4
Kitsap,HONDA,2,2018,28
Kitsap,HONDA,3,2018,9
Kitsap,HONDA,3,2020,2
Kitsap,HONDA,4,2018,28
Kitsap,HONDA,4,2020,1
Kitsap,HYUNDAI,1,2016,21
Kitsap,HYUNDAI,1,2019,2
Kitsap,HYUNDAI,1,2020,11
Kitsap,HYUNDAI,2,2016,38
Kitsap,HYUNDAI,2,2020,5
Kitsap,HYUNDAI,2,2021,2
Kitsap,HYUNDAI,3,2016,29
Kitsap,HYUNDAI,3,2017,2
Kitsap,HYUNDAI,3,2020,6
Kitsap,HYUNDAI,4,2016,41
Kitsap,HYUNDAI,4,2017,2
Kitsap,HYUNDAI,4,2019,7
Kitsap,HYUNDAI,4,2020,2
Kitsap,JAGUAR,1,2019,3
Kitsap,JAGUAR,1,2020,2
Kitsap,JAGUAR,2,2019,7
Kitsap,JAGUAR,3,2019,2
Kitsap,JAGUAR,3,2020,1
Kitsap,JAGUAR,4,2019,1
Kitsap,JAGUAR,4,2020,4
Kitsap,JEEP,2,2021,6
Kitsap,KIA,1,2016,62
Kitsap,KIA,1,2017,165
Kitsap,KIA,1,2018,7
Kitsap,KIA,1,2019,43
Kitsap,KIA,1,2020,9
Kitsap,KIA,2,2016,35
Kitsap,KIA,2,2017,143
Kitsap,KIA,2,2018,7
Kitsap,KIA,2,2019,43
Kitsap,KIA,2,2020,14
Kitsap,KIA,3,2016,93
Kitsap,KIA,3,2017,114
Kitsap,KIA,3,2018,21
Kitsap,KIA,3,2019,45
Kitsap,KIA,3,2020,1
Kitsap,KIA,4,2016,51
Kitsap,KIA,4,2017,104
Kitsap,KIA,4,2018,6
Kitsap,KIA,4,2019,75
Kitsap,KIA,4,2020,2
Kitsap,LINCOLN,2,2020,3
Kitsap,MERCEDES-BENZ,1,2014,1
Kitsap,MERCEDES-BENZ,1,2015,4
Kitsap,MERCEDES-BENZ,1,2016,4
Kitsap,MERCEDES-BENZ,1,2018,5
Kitsap,MERCEDES-BENZ,1,2019,6
Kitsap,MERCEDES-BENZ,1,2020,2
Kitsap,MERCEDES-BENZ,2,2015,6
Kitsap,MERCEDES-BENZ,3,2014,5
Kitsap,MERCEDES-BENZ,3,2017,8
Kitsap,MERCEDES-BENZ,3,2018,3
Kitsap,MERCEDES-BENZ,4,2014,2
Kitsap,MERCEDES-BENZ,4,2016,8
Kitsap,MERCEDES-BENZ,4,2017,4
Kitsap,MERCEDES-BENZ,4,2018,9
Kitsap,MERCEDES-BENZ,4,2019,1
Kitsap,MINI,1,2018,6
Kitsap,MINI,1,2019,2
Kitsap,MINI,1,2021,4
Kitsap,MINI,2,2018,9
Kitsap,MINI,2,2019,3
Kitsap,MINI,2,2021,2
Kitsap,MINI,3,2018,1
Kitsap,MINI,3,2019,6
Kitsap,MINI,3,2021,4
Kitsap,MINI,4,2018,3
Kitsap,MINI,4,2019,4
Kitsap,MINI,4,2021,10
Kitsap,MITSUBISHI,1,2012,8
Kitsap,MITSUBISHI,1,2014,2
Kitsap,MITSUBISHI,1,2018,6
Kitsap,MITSUBISHI,1,2019,2
Kitsap,MITSUBISHI,2,2012,1
Kitsap,MITSUBISHI,2,2018,2
Kitsap,MITSUBISHI,3,2012,4
Kitsap,MITSUBISHI,3,2014,4
Kitsap,MITSUBISHI,3,2018,9
Kitsap,MITSUBISHI,3,2019,1
Kitsap,MITSUBISHI,4,2018,5
Kitsap,MITSUBISHI,4,2019,2
Kitsap,MITSUBISHI,4,2020,4
Kitsap,NISSAN,1,2011,66
Kitsap,NISSAN,1,2012,104
Kitsap,NISSAN,1,2013,260
Kitsap,NISSAN,1,2014,77
Kitsap,NISSAN,1,2015,242
Kitsap,NISSAN,1,2016,132
Kitsap,NISSAN,1,2017,47
Kitsap,NISSAN,1,2018,54
Kitsap,NISSAN,1,2019,54
Kitsap,NISSAN,1,2020,20
Kitsap,NISSAN,1,2021,6
Kitsap,NISSAN,2,2011,196
Kitsap,NISSAN,2,2012,100
Kitsap,NISSAN,2,2013,370
Kitsap,NISSAN,2,2014,159
Kitsap,NISSAN,2,2015,215
Kitsap,NISSAN,2,2016,92
Kitsap,NISSAN,2,2017,76
Kitsap,NISSAN,2,2018,116
Kitsap,NISSAN,2,2019,68
Kitsap,NISSAN,2,2020,4
Kitsap,NISSAN,2,2021,20
Kitsap,NISSAN,3,2011,170
Kitsap,NISSAN,3,2012,121
Kitsap,NISSAN,3,2013,331
Kitsap,NISSAN,3,2014,47
Kitsap,NISSAN,3,2015,289
Kitsap,NISSAN,3,2016,152
Kitsap,NISSAN,3,2017,86
Kitsap,NISSAN,3,2018,56
Kitsap,NISSAN,3,2019,34
Kitsap,NISSAN,3,2020,12
Kitsap,NISSAN,4,2011,90
Kitsap,NISSAN,4,2012,162
Kitsap,NISSAN,4,2013,297
Kitsap,NISSAN,4,2014,49
Kitsap,NISSAN,4,2015,330
Kitsap,NISSAN,4,2016,119
Kitsap,NISSAN,4,2017,51
Kitsap,NISSAN,4,2018,44
Kitsap,NISSAN,4,2019,59
Kitsap,NISSAN,4,2020,22
Kitsap,PORSCHE,1,2016,4
Kitsap,PORSCHE,1,2018,1
Kitsap,PORSCHE,1,2019,2
Kitsap,PORSCHE,1,2021,4
Kitsap,PORSCHE,2,2015,3
Kitsap,PORSCHE,2,2016,10
Kitsap,PORSCHE,2,2017,3
Kitsap,PORSCHE,2,2018,3
Kitsap,PORSCHE,2,2021,6
Kitsap,PORSCHE,3,2016,6
Kitsap,PORSCHE,3,2019,4
Kitsap,PORSCHE,3,2020,2
Kitsap,PORSCHE,4,2015,7
Kitsap,PORSCHE,4,2018,2
Kitsap,PORSCHE,4,2019,2
Kitsap,PORSCHE,4,2020,6
Kitsap,SMART,1,2014,5
Kitsap,SMART,1,2015,3
Kitsap,SMART,1,2016,8
Kitsap,SMART,1,2018,3
Kitsap,SMART,2,2014,9
Kitsap,SMART,2,2015,7
Kitsap,SMART,2,2016,4
Kitsap,SMART,2,2017,2
Kitsap,SMART,2,2018,2
Kitsap,SMART,3,2014,25
Kitsap,SMART,3,2015,11
Kitsap,SMART,3,2016,8
Kitsap,SMART,3,2018,7
Kitsap,SMART,4,2014,17
Kitsap,SMART,4,2015,1
Kitsap,SMART,4,2016,4
Kitsap,SUBARU,1,2019,2
Kitsap,SUBARU,3,2019,2
Kitsap,TESLA,1,2008,8
Kitsap,TESLA,1,2010,12
Kitsap,TESLA,1,2012,5
Kitsap,TESLA,1,2013,82
Kitsap,TESLA,1,2014,50
Kitsap,TESLA,1,2015,51
Kitsap,TESLA,1,2016,70
Kitsap,TESLA,1,2017,50
Kitsap,TESLA,1,2018,230
Kitsap,TESLA,1,2019,40
Kitsap,TESLA,1,2020,143
Kitsap,TESLA,1,2021,102
Kitsap,TESLA,2,2008,3
Kitsap,TESLA,2,2010,3
Kitsap,TESLA,2,2012,3
Kitsap,TESLA,2,2013,63
Kitsap,TESLA,2,2014,45
Kitsap,TESLA,2,2015,67
Kitsap,TESLA,2,2016,74
Kitsap,TESLA,2,2017,51
Kitsap,TESLA,2,2018,191
Kitsap,TESLA,2,2019,150
Kitsap,TESLA,2,2020,94
Kitsap,TESLA,2,2021,116
Kitsap,TESLA,3,2008,7
Kitsap,TESLA,3,2012,3
Kitsap,TESLA,3,2013,58
Kitsap,TESLA,3,2014,31
Kitsap,TESLA,3,2015,43
Kitsap,TESLA,3,2016,83
Kitsap,TESLA,3,2017,46
Kitsap,TESLA,3,2018,212
Kitsap,TESLA,3,2019,128
Kitsap,TESLA,3,2020,119
Kitsap,TESLA,4,2008,6
Kitsap,TESLA,4,2010,4
Kitsap,TESLA,4,2012,14
Kitsap,TESLA,4,2013,61
Kitsap,TESLA,4,2014,74
Kitsap,TESLA,4,2015,47
Kitsap,TESLA,4,2016,52
Kitsap,TESLA,4,2017,73
Kitsap,TESLA,4,2018,338
Kitsap,TESLA,4,2019,65
Kitsap,TESLA,4,2020,146
Kitsap,TESLA,4,2021,50
Kitsap,TOYOTA,1,2012,37
Kitsap,TOYOTA,1,2013,14
Kitsap,TOYOTA,1,2014,11
Kitsap,TOYOTA,1,2017,57
Kitsap,TOYOTA,1,2018,24
Kitsap,TOYOTA,1,2020,5
Kitsap,TOYOTA,1,2021,10
Kitsap,TOYOTA,2,2012,31
Kitsap,TOYOTA,2,2013,12
Kitsap,TOYOTA,2,2014,14
Kitsap,TOYOTA,2,2015,1
Kitsap,TOYOTA,2,2017,41
Kitsap,TOYOTA,2,2018,27
Kitsap,TOYOTA,2,2019,2
Kitsap,TOYOTA,2,2020,2
Kitsap,TOYOTA,2,2021,22
Kitsap,TOYOTA,3,2012,37
Kitsap,TOYOTA,3,2013,24
Kitsap,TOYOTA,3,2014,13
Kitsap,TOYOTA,3,2015,11
Kitsap,TOYOTA,3,2017,45
Kitsap,TOYOTA,3,2018,61
Kitsap,TOYOTA,3,2019,3
Kitsap,TOYOTA,3,2020,1
Kitsap,TOYOTA,4,2012,36
Kitsap,TOYOTA,4,2013,32
Kitsap,TOYOTA,4,2014,11
Kitsap,TOYOTA,4,2015,3
Kitsap,TOYOTA,4,2017,28
Kitsap,TOYOTA,4,2018,36
Kitsap,TOYOTA,4,2019,5
Kitsap,TOYOTA,4,2020,9
Kitsap,TOYOTA,4,2021,2
Kitsap,VOLKSWAGEN,1,2015,5
Kitsap,VOLKSWAGEN,1,2016,8
Kitsap,VOLKSWAGEN,1,2017,4
Kitsap,VOLKSWAGEN,1,2019,9
Kitsap,VOLKSWAGEN,2,2015,4
Kitsap,VOLKSWAGEN,2,2016,2
Kitsap,VOLKSWAGEN,2,2018,1
Kitsap,VOLKSWAGEN,2,2019,5
Kitsap,VOLKSWAGEN,2,2021,4
Kitsap,VOLKSWAGEN,3,2015,3
Kitsap,VOLKSWAGEN,3,2016,14
Kitsap,VOLKSWAGEN,3,2018,2
Kitsap,VOLKSWAGEN,3,2019,8
Kitsap,VOLKSWAGEN,4,2015,7
Kitsap,VOLKSWAGEN,4,2016,8
Kitsap,VOLKSWAGEN,4,2019,21
Kitsap,VOLVO,1,2016,9
Kitsap,VOLVO,1,2017,11
Kitsap,VOLVO,1,2018,17
Kitsap,VOLVO,1,2019,6
Kitsap,VOLVO,2,2016,14
Kitsap,VOLVO,2,2018,12
Kitsap,VOLVO,2,2019,3
Kitsap,VOLVO,2,2021,8
Kitsap,VOLVO,3,2016,5
Kitsap,VOLVO,3,2017,2
Kitsap,VOLVO,3,2018,4
Kitsap,VOLVO,3,2019,14
Kitsap,VOLVO,4,2016,6
Kitsap,VOLVO,4,2018,30
Kitsap,VOLVO,4,2019,7
Pierce,AUDI,1,2016,20
Pierce,AUDI,1,2017,13
Pierce,AUDI,1,2018,7
Pierce,AUDI,1,2019,9
Pierce,AUDI,1,2020,12
Pierce,AUDI,1,2021,28
Pierce,AUDI,2,2016,16
Pierce,AUDI,2,2017,22
Pierce,AUDI,2,2018,18
Pierce,AUDI,2,2019,29
Pierce,AUDI,2,2020,14
Pierce,AUDI,2,2021,32
Pierce,AUDI,3,2016,23
Pierce,AUDI,3,2017,7
Pierce,AUDI,3,2018,5
Pierce,AUDI,3,2019,29
Pierce,AUDI,3,2020,10
Pierce,AUDI,4,2016,15
Pierce,AUDI,4,2017,8
Pierce,AUDI,4,2018,6
Pierce,AUDI,4,2019,20
Pierce,AUDI,4,2020,12
Pierce,AUDI,4,2021,8
Pierce,BMW,1,2014,75
Pierce,BMW,1,2015,49
Pierce,BMW,1,2016,75
Pierce,BMW,1,2017,102
Pierce,BMW,1,2018,61
Pierce,BMW,1,2019,6
Pierce,BMW,1,2020,3
Pierce,BMW,1,2021,17
Pierce,BMW,2,2014,101
Pierce,BMW,2,2015,38
Pierce,BMW,2,2016,66
Pierce,BMW,2,2017,87
Pierce,BMW,2,2018,58
Pierce,BMW,2,2019,13
Pierce,BMW,2,2020,9
Pierce,BMW,2,2021,10
Pierce,BMW,3,2014,56
Pierce,BMW,3,2015,63
Pierce,BMW,3,2016,142
Pierce,BMW,3,2017,47
Pierce,BMW,3,2018,62
Pierce,BMW,3,2019,11
Pierce,BMW,3,2020,6
Pierce,BMW,4,2014,88
Pierce,BMW,4,2015,66
Pierce,BMW,4,2016,60
Pierce,BMW,4,2017,69
Pierce,BMW,4,2018,56
Pierce,BMW,4,2019,13
Pierce,BMW,4,2020,3
Pierce,BMW,4,2021,10
Pierce,CADILLAC,1,2014,24
Pierce,CADILLAC,1,2016,2
Pierce,CADILLAC,1,2018,1
Pierce,CADILLAC,2,2014,20
Pierce,CADILLAC,2,2016,6
Pierce,CADILLAC,2,2018,3
Pierce,CADILLAC,3,2014,13
Pierce,CADILLAC,3,2018,4
Pierce,CADILLAC,4,2014,10
Pierce,CADILLAC,4,2016,5
Pierce,CADILLAC,4,2018,10
Pierce,CHEVROLET,1,2011,30
Pierce,CHEVROLET,1,2012,225
Pierce,CHEVROLET,1,2013,355
Pierce,CHEVROLET,1,2014,183
Pierce,CHEVROLET,1,2015,124
Pierce,CHEVROLET,1,2016,34
Pierce,CHEVROLET,1,2017,295
Pierce,CHEVROLET,1,2018,118
Pierce,CHEVROLET,1,2019,64
Pierce,CHEVROLET,1,2020,91
Pierce,CHEVROLET,1,2021,8
Pierce,CHEVROLET,2,2011,8
Pierce,CHEVROLET,2,2012,239
Pierce,CHEVROLET,2,2013,185
Pierce,CHEVROLET,2,2014,212
Pierce,CHEVROLET,2,2015,82
Pierce,CHEVROLET,2,2016,37
Pierce,CHEVROLET,2,2017,318
Pierce,CHEVROLET,2,2018,148
Pierce,CHEVROLET,2,2019,58
Pierce,CHEVROLET,2,2020,34
Pierce,CHEVROLET,2,2021,32
Pierce,CHEVROLET,3,2011,25
Pierce,CHEVROLET,3,2012,227
Pierce,CHEVROLET,3,2013,303
Pierce,CHEVROLET,3,2014,174
Pierce,CHEVROLET,3,2015,80
Pierce,CHEVROLET,3,2016,54
Pierce,CHEVROLET,3,2017,288
Pierce,CHEVROLET,3,2018,71
Pierce,CHEVROLET,3,2019,54
Pierce,CHEVROLET,3,2020,30
Pierce,CHEVROLET,4,2011,12
Pierce,CHEVROLET,4,2012,162
Pierce,CHEVROLET,4,2013,377
Pierce,CHEVROLET,4,2014,134
Pierce,CHEVROLET,4,2015,119
Pierce,CHEVROLET,4,2016,29
Pierce,CHEVROLET,4,2017,391
Pierce,CHEVROLET,4,2018,83
Pierce,CHEVROLET,4,2019,90
Pierce,CHEVROLET,4,2020,33
Pierce,CHRYSLER,1,2017,1
Pierce,CHRYSLER,1,2018,73
Pierce,CHRYSLER,1,2019,20
Pierce,CHRYSLER,1,2020,13
Pierce,CHRYSLER,1,2021,20
Pierce,CHRYSLER,2,2017,7
Pierce,CHRYSLER,2,2018,101
Pierce,CHRYSLER,2,2020,15
Pierce,CHRYSLER,2,2021,28
Pierce,CHRYSLER,3,2017,17
Pierce,CHRYSLER,3,2018,53
Pierce,CHRYSLER,3,2019,5
Pierce,CHRYSLER,3,2020,10
Pierce,CHRYSLER,4,2017,8
Pierce,CHRYSLER,4,2018,66
Pierce,CHRYSLER,4,2019,2
Pierce,CHRYSLER,4,2020,29
Pierce,FIAT,1,2013,20
Pierce,FIAT,1,2014,7
Pierce,FIAT,1,2015,26
Pierce,FIAT,1,2016,3
Pierce,FIAT,1,2017,21
Pierce,FIAT,2,2013,12
Pierce,FIAT,2,2014,19
Pierce,FIAT,2,2015,28
Pierce,FIAT,2,2016,9
Pierce,FIAT,2,2017,11
Pierce,FIAT,3,2013,19
Pierce,FIAT,3,2014,12
Pierce,FIAT,3,2015,39
Pierce,FIAT,3,2016,5
Pierce,FIAT,3,2017,6
Pierce,FIAT,4,2013,13
Pierce,FIAT,4,2014,12
Pierce,FIAT,4,2015,19
Pierce,FIAT,4,2016,15
Pierce,FIAT,4,2017,10
Pierce,FISKER,1,2012,12
Pierce,FISKER,2,2012,4
Pierce,FISKER,4,2012,4
Pierce,FORD,1,2013,186
Pierce,FORD,1,2014,156
Pierce,FORD,1,2015,193
Pierce,FORD,1,2016,147
Pierce,FORD,1,2017,108
Pierce,FORD,1,2018,27
Pierce,FORD,1,2019,17
Pierce,FORD,1,2020,3
Pierce,FORD,1,2021,20
Pierce,FORD,2,1999,1
Pierce,FORD,2,2013,250
Pierce,FORD,2,2014,226
Pierce,FORD,2,2015,168
Pierce,FORD,2,2016,221
Pierce,FORD,2,2017,79
Pierce,FORD,2,2018,8
Pierce,FORD,2,2019,6
Pierce,FORD,2,2020,8
Pierce,FORD,2,2021,48
Pierce,FORD,3,1999,1
Pierce,FORD,3,2013,201
Pierce,FORD,3,2014,247
Pierce,FORD,3,2015,138
Pierce,FORD,3,2016,151
Pierce,FORD,3,2017,103
Pierce,FORD,3,2018,6
Pierce,FORD,3,2019,8
Pierce,FORD,3,2020,4
Pierce,FORD,4,1999,1
Pierce,FORD,4,2013,186
Pierce,FORD,4,2014,203
Pierce,FORD,4,2015,215
Pierce,FORD,4,2016,164
Pierce,FORD,4,2017,121
Pierce,FORD,4,2018,13
Pierce,FORD,4,2019,24
Pierce,FORD,4,2020,2
Pierce,HONDA,1,2018,77
Pierce,HONDA,1,2019,2
Pierce,HONDA,1,2020,7
Pierce,HONDA,2,2018,96
Pierce,HONDA,2,2020,5
Pierce,HONDA,3,2014,2
Pierce,HONDA,3,2018,38
Pierce,HONDA,3,2019,2
Pierce,HONDA,4,2018,52
Pierce,HONDA,4,2019,4
Pierce,HONDA,4,2020,10
Pierce,HYUNDAI,1,2016,130
Pierce,HYUNDAI,1,2017,2
Pierce,HYUNDAI,1,2020,20
Pierce,HYUNDAI,2,2016,148
Pierce,HYUNDAI,2,2019,8
Pierce,HYUNDAI,2,2020,12
Pierce,HYUNDAI,2,2021,10
Pierce,HYUNDAI,3,2016,135
Pierce,HYUNDAI,3,2017,4
Pierce,HYUNDAI,3,2019,4
Pierce,HYUNDAI,3,2020,10
Pierce,HYUNDAI,4,2016,163
Pierce,HYUNDAI,4,2017,7
Pierce,HYUNDAI,4,2019,5
Pierce,HYUNDAI,4,2020,10
Pierce,JAGUAR,1,2019,19
Pierce,JAGUAR,1,2020,7
Pierce,JAGUAR,2,2020,2
Pierce,JAGUAR,3,2019,6
Pierce,JAGUAR,4,2020,6
Pierce,JEEP,2,2021,16
Pierce,KIA,1,2015,3
Pierce,KIA,1,2016,86
Pierce,KIA,1,2017,281
Pierce,KIA,1,2018,24
Pierce,KIA,1,2019,133
Pierce,KIA,1,2020,40
Pierce,KIA,2,2015,5
Pierce,KIA,2,2016,73
Pierce,KIA,2,2017,438
Pierce,KIA,2,2018,34
Pierce,KIA,2,2019,86
Pierce,KIA,2,2020,19
Pierce,KIA,2,2021,2
Pierce,KIA,3,2015,4
Pierce,KIA,3,2016,58
Pierce,KIA,3,2017,427
Pierce,KIA,3,2018,30
Pierce,KIA,3,2019,79
Pierce,KIA,3,2020,8
Pierce,KIA,4,2015,4
Pierce,KIA,4,2016,108
Pierce,KIA,4,2017,310
Pierce,KIA,4,2018,11
Pierce,KIA,4,2019,121
Pierce,KIA,4,2020,12
Pierce,LAND ROVER,1,2020,2
Pierce,LAND ROVER,2,2020,2
Pierce,LAND ROVER,2,2021,2
Pierce,LAND ROVER,4,2020,4
Pierce,LINCOLN,2,2020,3
Pierce,LINCOLN,3,2020,2
Pierce,LINCOLN,4,2020,2
Pierce,MERCEDES-BENZ,1,2014,3
Pierce,MERCEDES-BENZ,1,2015,5
Pierce,MERCEDES-BENZ,1,2019,3
Pierce,MERCEDES-BENZ,2,2015,2
Pierce,MERCEDES-BENZ,2,2017,2
Pierce,MERCEDES-BENZ,2,2019,6
Pierce,MERCEDES-BENZ,3,2014,3
Pierce,MERCEDES-BENZ,3,2015,4
Pierce,MERCEDES-BENZ,3,2016,3
